-4.710337519645690918e-02,-4.381423816084861755e-02,8.054162263870239258e-01,-2.194492146372795105e-02,2.292835339903831482e-02,7.170389890670776367e-01,6.963101625442504883e-01,-2.056748121976852417e-01,1.298749446868896484e-01,2.407749146223068237e-01,5.830913186073303223e-01,-3.987472057342529297e-01,8.023674041032791138e-02,-3.380235135555267334e-01,-2.677778601646423340e-01,-2.350182533264160156e-01,6.926311254501342773e-01,-2.040618956089019775e-01,4.945025593042373657e-02,4.250245541334152222e-02,2.455275878310203552e-02,4.152235686779022217e-01,-2.692672610282897949e-01,1.310877680778503418e+00,1.108805611729621887e-01,-2.643452882766723633e-01,-5.969980955123901367e-01,4.048588573932647705e-01,9.652770161628723145e-01,-1.446261107921600342e-01
-5.081313103437423706e-02,-4.974390566349029541e-02,8.027028441429138184e-01,-2.037345245480537415e-02,1.868605799973011017e-02,7.155829071998596191e-01,6.979805231094360352e-01,-2.133554816246032715e-01,1.348464041948318481e-01,2.505322992801666260e-01,6.072432398796081543e-01,-4.182752072811126709e-01,9.034287184476852417e-02,-3.638419806957244873e-01,-2.710675597190856934e-01,-2.227157056331634521e-01,7.504770755767822266e-01,-2.350872009992599487e-01,4.078881815075874329e-02,1.976918987929821014e-02,-3.037797473371028900e-02,4.169986248016357422e-01,-2.797673344612121582e-01,1.333449244499206543e+00,1.254127770662307739e-01,-2.479979842901229858e-01,-5.483792424201965332e-01,4.204932153224945068e-01,1.016864776611328125e+00,-1.574143916368484497e-01
-5.098788067698478699e-02,-5.195342376828193665e-02,8.004155158996582031e-01,-1.980532519519329071e-02,1.867622882127761841e-02,7.142356634140014648e-01,6.993756890296936035e-01,-2.230562567710876465e-01,1.383540779352188110e-01,2.562115788459777832e-01,6.271139383316040039e-01,-4.291385412216186523e-01,9.630451351404190063e-02,-3.761191964149475098e-01,-2.674697339534759521e-01,-2.111733108758926392e-01,7.689581513404846191e-01,-2.539632320404052734e-01,3.738426044583320618e-02,-3.066093660891056061e-03,-8.355322480201721191e-02,4.220153391361236572e-01,-2.930675745010375977e-01,1.349045276641845703e+00,1.366741359233856201e-01,-2.325362414121627808e-01,-5.052441358566284180e-01,4.293397963047027588e-01,1.070347547531127930e+00,-1.527944803237915039e-01
-5.188768357038497925e-02,-5.544951185584068298e-02,7.991371750831604004e-01,-1.995898783206939697e-02,1.860432885587215424e-02,7.127112150192260742e-01,7.009266614913940430e-01,-2.327179759740829468e-01,1.428730934858322144e-01,2.656496167182922363e-01,6.411155462265014648e-01,-4.336661398410797119e-01,9.862335771322250366e-02,-3.835221230983734131e-01,-2.617080509662628174e-01,-2.049523144960403442e-01,7.742156386375427246e-01,-2.768103778362274170e-01,3.345616906881332397e-02,-3.459858894348144531e-02,-1.460860669612884521e-01,4.342117309570312500e-01,-3.114421665668487549e-01,1.363935232162475586e+00,1.542365849018096924e-01,-2.099964171648025513e-01,-4.571613669395446777e-01,4.359927177429199219e-01,1.139787554740905762e+00,-1.495994776487350464e-01
-5.035907402634620667e-02,-5.663551762700080872e-02,7.988463640213012695e-01,-2.082172222435474396e-02,1.980071887373924255e-02,7.125576138496398926e-01,7.010250091552734375e-01,-2.401621937751770020e-01,1.471012085676193237e-01,2.692945599555969238e-01,6.467639207839965820e-01,-4.322986900806427002e-01,9.984453767538070679e-02,-3.820630311965942383e-01,-2.516188621520996094e-01,-2.023885548114776611e-01,7.604597806930541992e-01,-2.921281754970550537e-01,2.639816328883171082e-02,-5.933227390050888062e-02,-2.005546838045120239e-01,4.504211246967315674e-01,-3.250510096549987793e-01,1.368206024169921875e+00,1.634753346443176270e-01,-1.867160946130752563e-01,-4.205157458782196045e-01,4.395436346530914307e-01,1.200641751289367676e+00,-1.484483629465103149e-01
-4.575170949101448059e-02,-5.719219148159027100e-02,7.996662259101867676e-01,-2.043757215142250061e-02,2.244826592504978180e-02,7.111898660659790039e-01,7.023442387580871582e-01,-2.386403679847717285e-01,1.506128609180450439e-01,2.760912775993347168e-01,6.359505653381347656e-01,-4.243534803390502930e-01,9.786501526832580566e-02,-3.689778149127960205e-01,-2.406386137008666992e-01,-2.054663151502609253e-01,7.254817485809326172e-01,-3.100918829441070557e-01,1.571637764573097229e-02,-8.473230153322219849e-02,-2.457993179559707642e-01,4.695554375648498535e-01,-3.385292887687683105e-01,1.355299949645996094e+00,1.710429042577743530e-01,-1.540960967540740967e-01,-3.962761461734771729e-01,4.383098483085632324e-01,1.248163342475891113e+00,-1.452874541282653809e-01
-3.862704336643218994e-02,-5.639408901333808899e-02,8.016797900199890137e-01,-1.982394233345985413e-02,2.534596435725688934e-02,7.102954387664794922e-01,7.031677961349487305e-01,-2.326091378927230835e-01,1.556564569473266602e-01,2.810085713863372803e-01,6.177642941474914551e-01,-4.093736708164215088e-01,9.672228991985321045e-02,-3.536282181739807129e-01,-2.264552861452102661e-01,-2.051135897636413574e-01,6.885606646537780762e-01,-3.237819075584411621e-01,5.507085006684064865e-04,-1.083218529820442200e-01,-2.885049879550933838e-01,4.937236309051513672e-01,-3.605068922042846680e-01,1.329083085060119629e+00,1.846048682928085327e-01,-1.246838495135307312e-01,-3.807543814182281494e-01,4.350805580615997314e-01,1.285622000694274902e+00,-1.422325372695922852e-01
-3.270520269870758057e-02,-5.361146852374076843e-02,8.047207593917846680e-01,-2.072888612747192383e-02,2.862478606402873993e-02,7.092666029930114746e-01,7.040538191795349121e-01,-2.213472127914428711e-01,1.589517593383789062e-01,2.864540219306945801e-01,5.877243280410766602e-01,-3.908478915691375732e-01,9.310090541839599609e-02,-3.354561030864715576e-01,-2.125033289194107056e-01,-2.052260190248489380e-01,6.448673009872436523e-01,-3.317668735980987549e-01,-1.654894836246967316e-02,-1.290245205163955688e-01,-3.278306424617767334e-01,5.207914113998413086e-01,-3.877963125705718994e-01,1.281695485115051270e+00,1.928494423627853394e-01,-9.309527277946472168e-02,-3.748211562633514404e-01,4.367894232273101807e-01,1.305033683776855469e+00,-1.483256965875625610e-01
-2.771882526576519012e-02,-5.163063108921051025e-02,8.087581992149353027e-01,-2.178172208368778229e-02,3.102462366223335266e-02,7.084193229675292969e-01,7.047730684280395508e-01,-2.090153098106384277e-01,1.616638004779815674e-01,2.916828691959381104e-01,5.543742179870605469e-01,-3.647508025169372559e-01,8.554567396640777588e-02,-3.191379010677337646e-01,-2.018619775772094727e-01,-2.110507041215896606e-01,6.049664616584777832e-01,-3.228299617767333984e-01,-2.282329462468624115e-02,-1.455567926168441772e-01,-3.563388586044311523e-01,5.432360172271728516e-01,-4.118052423000335693e-01,1.238499045372009277e+00,1.944092065095901489e-01,-6.604196876287460327e-02,-3.742551505565643311e-01,4.375274479389190674e-01,1.315692424774169922e+00,-1.482845693826675415e-01
-2.182922512292861938e-02,-4.927601292729377747e-02,8.131865859031677246e-01,-2.319827675819396973e-02,3.394025191664695740e-02,7.073886990547180176e-01,7.056282162666320801e-01,-1.891075223684310913e-01,1.618475615978240967e-01,2.953362762928009033e-01,5.020288825035095215e-01,-3.375002145767211914e-01,7.436291873455047607e-02,-2.968000173568725586e-01,-1.880057454109191895e-01,-2.165753841400146484e-01,5.497050881385803223e-01,-3.141082227230072021e-01,-2.952103875577449799e-02,-1.666193008422851562e-01,-3.866231739521026611e-01,5.746114850044250488e-01,-4.364576637744903564e-01,1.160690307617187500e+00,1.877248138189315796e-01,-3.267010673880577087e-02,-3.799132704734802246e-01,4.379107356071472168e-01,1.307999610900878906e+00,-1.472447663545608521e-01
